Data;Abertura;Máxima;Mínima;Fechamento
19/02/2020 13:59;116955;117005;116910;116910
19/02/2020 13:58;116955;117000;116865;117000
19/02/2020 13:55;116955;117035;116910;116910
19/02/2020 13:50;116955;117000;116905;117000
19/02/2020 13:31;116910;116955;116835;116955
19/02/2020 13:30;116910;117000;116865;116865
19/02/2020 13:23;116910;116955;116855;116955
19/02/2020 13:15;116865;116910;116795;116910
19/02/2020 13:14;116865;116880;116820;116820
19/02/2020 13:14;116910;116910;116865;116865
19/02/2020 13:09;116955;117025;116910;116910
19/02/2020 13:05;116955;117000;116935;117000
19/02/2020 13:02;116910;116955;116855;116955
19/02/2020 12:56;116865;116910;116815;116910
19/02/2020 12:53;116820;116865;116750;116865
19/02/2020 12:45;116775;116820;116685;116820
19/02/2020 12:45;116730;116775;116725;116775
19/02/2020 12:44;116685;116730;116675;116730
19/02/2020 12:43;116640;116685;116635;116685
19/02/2020 12:43;116595;116640;116580;116640
19/02/2020 12:42;116550;116595;116500;116595
19/02/2020 12:42;116550;116550;116505;116505
19/02/2020 12:42;116595;116595;116550;116550
19/02/2020 12:27;116640;116700;116595;116595
19/02/2020 12:23;116685;116750;116640;116640
19/02/2020 12:20;116685;116730;116640;116730
19/02/2020 12:19;116640;116685;116625;116685
19/02/2020 12:17;116595;116640;116540;116640
19/02/2020 12:14;116595;116650;116550;116550
19/02/2020 12:13;116640;116650;116595;116595
19/02/2020 12:10;116685;116765;116640;116640
19/02/2020 12:07;116685;116730;116615;116730
19/02/2020 12:01;116640;116685;116570;116685
19/02/2020 11:57;116595;116640;116530;116640
19/02/2020 11:56;116595;116645;116550;116550
19/02/2020 11:55;116640;116665;116595;116595
19/02/2020 11:51;116685;116770;116640;116640
19/02/2020 11:50;116730;116785;116685;116685
19/02/2020 11:49;116730;116775;116715;116775
19/02/2020 11:43;116685;116730;116600;116730
19/02/2020 11:43;116640;116685;116635;116685
19/02/2020 11:42;116595;116640;116545;116640
19/02/2020 11:41;116595;116605;116550;116550
19/02/2020 11:40;116640;116700;116595;116595
19/02/2020 11:35;116640;116685;116555;116685
19/02/2020 11:35;116640;116695;116595;116595
19/02/2020 11:34;116640;116685;116600;116685
19/02/2020 11:34;116595;116640;116595;116640
19/02/2020 11:34;116550;116595;116530;116595
19/02/2020 11:33;116505;116550;116430;116550
19/02/2020 11:33;116505;116505;116460;116460
19/02/2020 11:32;116550;116615;116505;116505
19/02/2020 11:31;116595;116680;116550;116550
19/02/2020 11:31;116595;116640;116595;116640
19/02/2020 11:31;116550;116595;116540;116595
19/02/2020 11:31;116505;116550;116445;116550
19/02/2020 11:31;116505;116505;116460;116460
19/02/2020 11:30;116550;116630;116505;116505
19/02/2020 11:30;116550;116595;116550;116595
19/02/2020 11:28;116505;116550;116430;116550
19/02/2020 11:28;116505;116510;116460;116460
19/02/2020 11:24;116550;116635;116505;116505
19/02/2020 11:21;116550;116595;116475;116595
19/02/2020 11:16;116550;116610;116505;116505
19/02/2020 11:13;116550;116595;116470;116595
19/02/2020 11:13;116505;116550;116500;116550
19/02/2020 11:11;116460;116505;116440;116505
19/02/2020 11:08;116415;116460;116365;116460
19/02/2020 11:08;116415;116415;116370;116370
19/02/2020 11:05;116460;116545;116415;116415
19/02/2020 11:05;116460;116505;116445;116505
19/02/2020 11:04;116415;116460;116380;116460
19/02/2020 11:04;116370;116415;116370;116415
19/02/2020 11:03;116325;116370;116295;116370
19/02/2020 11:03;116280;116325;116280;116325
19/02/2020 10:57;116235;116280;116175;116280
19/02/2020 10:55;116190;116235;116150;116235
19/02/2020 10:55;116145;116190;116125;116190
19/02/2020 10:55;116100;116145;116100;116145
19/02/2020 10:55;116055;116100;116045;116100
19/02/2020 10:54;116010;116055;115995;116055
19/02/2020 10:51;115965;116010;115900;116010
19/02/2020 10:49;115920;115965;115860;115965
19/02/2020 10:48;115920;115950;115875;115875
19/02/2020 10:47;115965;116020;115920;115920
19/02/2020 10:45;115965;116010;115940;116010
19/02/2020 10:39;115920;115965;115840;115965
19/02/2020 10:38;115920;115925;115875;115875
19/02/2020 10:34;115965;116025;115920;115920
19/02/2020 10:33;116010;116065;115965;115965
19/02/2020 10:32;116010;116055;115960;116055
19/02/2020 10:32;116010;116010;115965;115965
19/02/2020 10:31;116055;116085;116010;116010
19/02/2020 10:31;116100;116105;116055;116055
19/02/2020 10:30;116145;116230;116100;116100
19/02/2020 10:30;116145;116190;116145;116190
19/02/2020 10:29;116100;116145;116100;116145
19/02/2020 10:29;116055;116100;115985;116100
19/02/2020 10:29;116055;116055;116010;116010
19/02/2020 10:27;116100;116180;116055;116055
19/02/2020 10:25;116100;116145;116030;116145
19/02/2020 10:25;116055;116100;116045;116100
19/02/2020 10:24;116010;116055;116000;116055
19/02/2020 10:24;115965;116010;115950;116010
19/02/2020 10:23;115920;115965;115900;115965
19/02/2020 10:22;115875;115920;115860;115920
19/02/2020 10:21;115830;115875;115795;115875
19/02/2020 10:20;115785;115830;115725;115830
19/02/2020 10:19;115740;115785;115715;115785
19/02/2020 10:19;115695;115740;115675;115740
19/02/2020 10:18;115650;115695;115630;115695
19/02/2020 10:16;115605;115650;115540;115650
19/02/2020 10:15;115560;115605;115520;115605
19/02/2020 10:15;115515;115560;115515;115560
19/02/2020 10:10;115470;115515;115385;115515
19/02/2020 10:09;115425;115470;115420;115470
19/02/2020 10:08;115380;115425;115360;115425
19/02/2020 10:06;115335;115380;115280;115380
19/02/2020 10:05;115335;115355;115290;115290
19/02/2020 10:04;115380;115410;115335;115335
19/02/2020 10:04;115425;115425;115380;115380
19/02/2020 10:02;115470;115505;115425;115425
19/02/2020 10:00;115515;115565;115470;115470
19/02/2020 10:00;115560;115565;115515;115515
19/02/2020 09:58;115605;115665;115560;115560
19/02/2020 09:52;115605;115650;115565;115650
19/02/2020 09:52;115560;115605;115555;115605
19/02/2020 09:47;115515;115560;115455;115560
19/02/2020 09:40;115470;115515;115385;115515
19/02/2020 09:33;115470;115530;115425;115425
19/02/2020 09:21;115470;115515;115390;115515
19/02/2020 09:19;115470;115505;115425;115425
19/02/2020 09:19;115515;115530;115470;115470
19/02/2020 09:12;115560;115580;115515;115515
19/02/2020 09:11;115605;115620;115560;115560
19/02/2020 09:04;115650;115705;115605;115605
19/02/2020 09:04;115695;115720;115650;115650
19/02/2020 09:04;115740;115755;115695;115695
19/02/2020 09:04;115785;115795;115740;115740
19/02/2020 09:02;115830;115885;115785;115785
19/02/2020 09:02;115875;115895;115830;115830
19/02/2020 09:01;115920;115995;115875;115875
19/02/2020 09:01;115965;115965;115920;115920
19/02/2020 09:01;116010;116100;115965;115965
19/02/2020 09:01;116010;116055;115960;116055
19/02/2020 09:00;116010;116060;115965;115965
19/02/2020 09:00;116010;116055;116005;116055
19/02/2020 09:00;115965;116010;115945;116010
19/02/2020 09:00;115920;115965;115910;115965
19/02/2020 09:00;115875;115920;115875;115920
19/02/2020 09:00;115830;115875;115830;115875
19/02/2020 09:00;115785;115830;115785;115830
18/02/2020 18:16;115740;115785;115740;115785
18/02/2020 18:07;115695;115740;115625;115740
18/02/2020 18:07;115650;115695;115645;115695
18/02/2020 18:03;115605;115650;115555;115650
18/02/2020 18:03;115605;115685;115560;115560
18/02/2020 18:02;115605;115650;115555;115650
18/02/2020 18:01;115560;115605;115525;115605
18/02/2020 18:01;115515;115560;115515;115560
18/02/2020 17:56;115470;115515;115390;115515
18/02/2020 17:56;115425;115470;115425;115470
18/02/2020 17:56;115380;115425;115380;115425
18/02/2020 17:55;115335;115380;115305;115380
18/02/2020 17:52;115290;115335;115240;115335
18/02/2020 17:49;115245;115290;115195;115290
18/02/2020 17:39;115245;115330;115200;115200
18/02/2020 17:39;115245;115290;115235;115290
18/02/2020 17:31;115200;115245;115110;115245
18/02/2020 17:31;115200;115215;115155;115155
18/02/2020 17:12;115245;115320;115200;115200
18/02/2020 17:04;115290;115370;115245;115245
18/02/2020 17:04;115290;115335;115250;115335
18/02/2020 17:03;115245;115290;115230;115290
18/02/2020 17:02;115200;115245;115185;115245
18/02/2020 16:58;115155;115200;115110;115200
18/02/2020 16:47;115110;115155;115075;115155
18/02/2020 16:45;115065;115110;114985;115110
18/02/2020 16:39;115065;115145;115020;115020
18/02/2020 16:38;115065;115110;115020;115110
18/02/2020 16:38;115020;115065;115020;115065
18/02/2020 16:38;114975;115020;114965;115020
18/02/2020 16:31;114930;114975;114850;114975
18/02/2020 16:30;114930;114985;114885;114885
18/02/2020 16:30;114930;114975;114915;114975
18/02/2020 16:29;114885;114930;114860;114930
18/02/2020 16:25;114840;114885;114785;114885
18/02/2020 16:25;114840;114895;114795;114795
18/02/2020 16:25;114840;114885;114840;114885
18/02/2020 16:20;114795;114840;114735;114840
18/02/2020 16:18;114750;114795;114720;114795
18/02/2020 16:17;114705;114750;114680;114750
18/02/2020 16:17;114660;114705;114650;114705
18/02/2020 16:13;114615;114660;114555;114660
18/02/2020 16:08;114570;114615;114510;114615
18/02/2020 16:00;114525;114570;114455;114570
18/02/2020 16:00;114480;114525;114480;114525
18/02/2020 15:59;114435;114480;114435;114480
18/02/2020 15:54;114390;114435;114335;114435
18/02/2020 15:44;114390;114455;114345;114345
18/02/2020 15:38;114390;114435;114325;114435
18/02/2020 15:36;114390;114425;114345;114345
18/02/2020 15:35;114435;114450;114390;114390
18/02/2020 15:22;114480;114520;114435;114435
18/02/2020 15:22;114525;114530;114480;114480
18/02/2020 15:10;114570;114635;114525;114525
18/02/2020 15:02;114615;114690;114570;114570
18/02/2020 15:02;114615;114660;114590;114660
18/02/2020 14:57;114570;114615;114510;114615
18/02/2020 14:57;114525;114570;114525;114570
18/02/2020 14:39;114480;114525;114420;114525
18/02/2020 14:27;114435;114480;114370;114480
18/02/2020 14:20;114390;114435;114345;114435
18/02/2020 14:10;114345;114390;114285;114390
18/02/2020 14:05;114300;114345;114265;114345
18/02/2020 14:01;114255;114300;114245;114300
18/02/2020 14:00;114210;114255;114140;114255
18/02/2020 13:59;114210;114260;114165;114165
18/02/2020 13:58;114255;114275;114210;114210
18/02/2020 13:53;114300;114355;114255;114255
18/02/2020 13:49;114300;114345;114215;114345
18/02/2020 13:46;114300;114385;114255;114255
18/02/2020 13:45;114300;114345;114240;114345
18/02/2020 13:44;114300;114325;114255;114255
18/02/2020 13:43;114345;114385;114300;114300
18/02/2020 13:30;114390;114470;114345;114345
18/02/2020 13:28;114390;114435;114325;114435
18/02/2020 13:25;114390;114445;114345;114345
18/02/2020 13:20;114435;114520;114390;114390
18/02/2020 13:19;114480;114495;114435;114435
18/02/2020 13:18;114525;114550;114480;114480
18/02/2020 13:18;114570;114575;114525;114525
18/02/2020 13:16;114615;114630;114570;114570
18/02/2020 13:15;114660;114660;114615;114615
18/02/2020 13:12;114705;114740;114660;114660
18/02/2020 13:11;114750;114780;114705;114705
18/02/2020 13:05;114795;114860;114750;114750
18/02/2020 13:05;114795;114840;114795;114840
18/02/2020 13:01;114750;114795;114685;114795
18/02/2020 12:55;114750;114835;114705;114705
18/02/2020 12:50;114750;114795;114700;114795
18/02/2020 12:47;114750;114770;114705;114705
18/02/2020 12:42;114795;114850;114750;114750
18/02/2020 12:39;114795;114840;114715;114840
18/02/2020 12:37;114750;114795;114680;114795
18/02/2020 12:29;114750;114825;114705;114705
18/02/2020 12:29;114795;114815;114750;114750
18/02/2020 12:29;114840;114870;114795;114795
18/02/2020 12:25;114885;114925;114840;114840
18/02/2020 12:25;114930;114950;114885;114885
18/02/2020 12:25;114975;114985;114930;114930
18/02/2020 12:20;115020;115100;114975;114975
18/02/2020 12:18;115020;115065;115005;115065
18/02/2020 12:15;114975;115020;114915;115020
18/02/2020 12:14;114930;114975;114920;114975
18/02/2020 12:13;114885;114930;114865;114930
18/02/2020 12:12;114840;114885;114775;114885
18/02/2020 12:10;114840;114855;114795;114795
18/02/2020 12:09;114885;114905;114840;114840
18/02/2020 12:08;114930;114970;114885;114885
18/02/2020 12:07;114975;115030;114930;114930
18/02/2020 12:06;114975;115020;114910;115020
18/02/2020 12:05;114975;115005;114930;114930
18/02/2020 12:05;115020;115020;114975;114975
18/02/2020 12:02;115065;115110;115020;115020
18/02/2020 12:00;115110;115190;115065;115065
18/02/2020 11:54;115110;115155;115030;115155
18/02/2020 11:53;115065;115110;115045;115110
18/02/2020 11:51;115020;115065;114945;115065
18/02/2020 11:50;115020;115020;114975;114975
18/02/2020 11:45;115065;115120;115020;115020
18/02/2020 11:43;115065;115110;115015;115110
18/02/2020 11:40;115065;115135;115020;115020
18/02/2020 11:40;115065;115110;115030;115110
18/02/2020 11:38;115020;115065;114990;115065
18/02/2020 11:37;114975;115020;114905;115020
18/02/2020 11:35;114975;115040;114930;114930
18/02/2020 11:31;115020;115095;114975;114975
18/02/2020 11:22;115020;115065;114930;115065
18/02/2020 11:22;114975;115020;114965;115020
18/02/2020 11:21;114930;114975;114900;114975
18/02/2020 11:21;114885;114930;114875;114930
18/02/2020 11:20;114840;114885;114825;114885
18/02/2020 11:15;114795;114840;114730;114840
18/02/2020 11:10;114750;114795;114670;114795
18/02/2020 11:07;114750;114800;114705;114705
18/02/2020 11:02;114750;114795;114710;114795
18/02/2020 11:01;114705;114750;114705;114750
18/02/2020 11:00;114660;114705;114660;114705
18/02/2020 11:00;114615;114660;114555;114660
18/02/2020 10:58;114615;114665;114570;114570
18/02/2020 10:58;114660;114660;114615;114615
18/02/2020 10:57;114705;114770;114660;114660
18/02/2020 10:57;114705;114750;114635;114750
18/02/2020 10:57;114705;114705;114660;114660
18/02/2020 10:57;114750;114750;114705;114705
18/02/2020 10:52;114795;114880;114750;114750
18/02/2020 10:50;114795;114840;114745;114840
18/02/2020 10:50;114795;114845;114750;114750
18/02/2020 10:49;114795;114840;114745;114840
18/02/2020 10:49;114750;114795;114690;114795
18/02/2020 10:49;114750;114750;114705;114705
18/02/2020 10:45;114795;114870;114750;114750
18/02/2020 10:45;114840;114860;114795;114795
18/02/2020 10:44;114885;114895;114840;114840
18/02/2020 10:42;114930;115020;114885;114885
18/02/2020 10:42;114975;114990;114930;114930
18/02/2020 10:42;115020;115035;114975;114975
18/02/2020 10:40;115065;115150;115020;115020
18/02/2020 10:40;115110;115140;115065;115065
18/02/2020 10:33;115155;115230;115110;115110
18/02/2020 10:32;115200;115200;115155;115155
18/02/2020 10:32;115245;115250;115200;115200
18/02/2020 10:30;115290;115340;115245;115245
18/02/2020 10:30;115290;115335;115275;115335
18/02/2020 10:29;115245;115290;115240;115290
18/02/2020 10:27;115200;115245;115155;115245
18/02/2020 10:26;115155;115200;115130;115200
18/02/2020 10:21;115110;115155;115020;115155
18/02/2020 10:21;115065;115110;115065;115110
18/02/2020 10:21;115020;115065;115020;115065
18/02/2020 10:20;114975;115020;114970;115020
18/02/2020 10:16;114930;114975;114865;114975
18/02/2020 10:16;114885;114930;114880;114930
18/02/2020 10:15;114840;114885;114790;114885
18/02/2020 10:15;114840;114855;114795;114795
18/02/2020 10:12;114885;114975;114840;114840
18/02/2020 10:12;114885;114930;114880;114930
18/02/2020 10:11;114840;114885;114835;114885
18/02/2020 10:10;114795;114840;114705;114840
18/02/2020 10:10;114795;114795;114750;114750
18/02/2020 10:10;114840;114840;114795;114795
18/02/2020 10:09;114885;114900;114840;114840
18/02/2020 10:05;114930;115015;114885;114885
18/02/2020 10:01;114975;115030;114930;114930
18/02/2020 09:59;115020;115095;114975;114975
18/02/2020 09:40;115020;115065;114935;115065
18/02/2020 09:22;114975;115020;114885;115020
18/02/2020 09:15;114930;114975;114840;114975
18/02/2020 09:11;114930;114990;114885;114885
18/02/2020 09:07;114975;115035;114930;114930
18/02/2020 09:06;114975;115020;114955;115020
18/02/2020 09:03;114930;114975;114885;114975
18/02/2020 09:02;114885;114930;114815;114930
18/02/2020 09:02;114885;114920;114840;114840
18/02/2020 09:01;114930;114995;114885;114885
18/02/2020 09:01;114930;114975;114855;114975
18/02/2020 09:00;114885;114930;114800;114930
18/02/2020 09:00;114885;114885;114840;114840
18/02/2020 09:00;114930;114930;114885;114885
18/02/2020 09:00;114975;114975;114930;114930
18/02/2020 09:00;115020;115020;114975;114975
18/02/2020 09:00;115065;115065;115020;115020
18/02/2020 09:00;115110;115110;115065;115065
18/02/2020 09:00;115155;115155;115110;115110
18/02/2020 09:00;115200;115200;115155;115155
18/02/2020 09:00;115245;115245;115200;115200
18/02/2020 09:00;115290;115290;115245;115245
18/02/2020 09:00;115335;115335;115290;115290
18/02/2020 09:00;115380;115380;115335;115335
18/02/2020 09:00;115425;115425;115380;115380
18/02/2020 09:00;115470;115470;115425;115425
18/02/2020 09:00;115515;115515;115470;115470
18/02/2020 09:00;115560;115560;115515;115515
18/02/2020 09:00;115605;115605;115560;115560
18/02/2020 09:00;115650;115650;115605;115605
18/02/2020 09:00;115695;115695;115650;115650
17/02/2020 18:16;115740;115740;115695;115695
17/02/2020 18:16;115785;115785;115740;115740
17/02/2020 18:09;115830;115830;115785;115785
17/02/2020 18:05;115875;115935;115830;115830
17/02/2020 18:05;115875;115920;115855;115920
17/02/2020 18:05;115830;115875;115760;115875
17/02/2020 18:05;115830;115850;115785;115785
17/02/2020 18:05;115875;115875;115830;115830
17/02/2020 18:02;115920;115970;115875;115875
17/02/2020 18:01;115965;116050;115920;115920
17/02/2020 17:56;116010;116070;115965;115965
17/02/2020 17:55;116010;116055;115975;116055
17/02/2020 17:52;115965;116010;115910;116010
17/02/2020 17:47;115965;116020;115920;115920
17/02/2020 17:45;116010;116070;115965;115965
17/02/2020 17:41;116010;116055;115980;116055
17/02/2020 17:32;115965;116010;115890;116010
17/02/2020 17:28;115965;116035;115920;115920
17/02/2020 17:26;116010;116075;115965;115965
17/02/2020 17:26;116010;116055;115960;116055
17/02/2020 17:25;116010;116060;115965;115965
17/02/2020 17:21;116055;116105;116010;116010
17/02/2020 17:21;116055;116100;115985;116100
17/02/2020 17:17;116055;116140;116010;116010
17/02/2020 17:10;116055;116100;115985;116100
17/02/2020 17:10;116010;116055;115950;116055
17/02/2020 17:10;116010;116035;115965;115965
17/02/2020 17:10;116055;116055;116010;116010
17/02/2020 17:09;116100;116155;116055;116055
17/02/2020 17:09;116100;116145;116100;116145
17/02/2020 17:09;116055;116100;116050;116100
17/02/2020 17:09;116010;116055;115955;116055
17/02/2020 17:09;116010;116025;115965;115965
17/02/2020 17:09;116055;116065;116010;116010
17/02/2020 17:09;116100;116100;116055;116055
17/02/2020 17:09;116145;116145;116100;116100
17/02/2020 17:09;116190;116190;116145;116145
17/02/2020 17:06;116235;116265;116190;116190
17/02/2020 17:05;116280;116345;116235;116235
17/02/2020 17:05;116280;116325;116280;116325
17/02/2020 16:59;116235;116280;116175;116280
17/02/2020 16:58;116190;116235;116100;116235
17/02/2020 16:57;116190;116205;116145;116145
17/02/2020 16:56;116235;116300;116190;116190
17/02/2020 16:46;116280;116355;116235;116235
17/02/2020 16:45;116325;116375;116280;116280
17/02/2020 16:41;116325;116370;116305;116370
17/02/2020 16:37;116280;116325;116225;116325
17/02/2020 16:37;116280;116280;116235;116235
17/02/2020 16:33;116325;116395;116280;116280
17/02/2020 16:32;116325;116370;116310;116370
17/02/2020 16:27;116280;116325;116220;116325
17/02/2020 16:24;116280;116360;116235;116235
17/02/2020 16:23;116280;116325;116240;116325
17/02/2020 16:23;116235;116280;116235;116280
17/02/2020 16:22;116190;116235;116190;116235
17/02/2020 16:19;116145;116190;116095;116190
17/02/2020 16:10;116145;116230;116100;116100
17/02/2020 16:10;116145;116190;116140;116190
17/02/2020 16:07;116100;116145;116050;116145
17/02/2020 16:07;116055;116100;116050;116100
17/02/2020 16:00;116010;116055;115930;116055
17/02/2020 15:59;115965;116010;115875;116010
17/02/2020 15:52;115965;116025;115920;115920
17/02/2020 15:52;116010;116010;115965;115965
17/02/2020 15:51;116055;116070;116010;116010
17/02/2020 15:41;116100;116190;116055;116055
17/02/2020 15:20;116100;116145;116050;116145
17/02/2020 15:17;116055;116100;116000;116100
17/02/2020 15:15;116055;116115;116010;116010
17/02/2020 15:14;116100;116125;116055;116055
17/02/2020 15:13;116145;116210;116100;116100
17/02/2020 15:10;116145;116190;116100;116190
17/02/2020 15:02;116100;116145;116045;116145
17/02/2020 14:57;116055;116100;115995;116100
17/02/2020 14:53;116010;116055;115960;116055
17/02/2020 14:45;116010;116095;115965;115965
17/02/2020 14:39;116010;116055;115955;116055
17/02/2020 14:35;116010;116035;115965;115965
17/02/2020 14:34;116055;116075;116010;116010
17/02/2020 14:33;116100;116165;116055;116055
17/02/2020 14:26;116100;116145;116025;116145
17/02/2020 14:26;116055;116100;116050;116100
17/02/2020 14:19;116010;116055;115975;116055
17/02/2020 14:15;115965;116010;115875;116010
17/02/2020 14:08;115965;115995;115920;115920
17/02/2020 14:00;116010;116095;115965;115965
17/02/2020 13:56;116010;116055;115940;116055
17/02/2020 13:56;116010;116010;115965;115965
17/02/2020 13:43;116055;116135;116010;116010
17/02/2020 13:39;116100;116165;116055;116055
17/02/2020 13:39;116145;116155;116100;116100
17/02/2020 13:25;116190;116250;116145;116145
17/02/2020 13:22;116190;116235;116140;116235
17/02/2020 13:20;116190;116260;116145;116145
17/02/2020 13:20;116190;116235;116185;116235
17/02/2020 13:20;116145;116190;116145;116190
17/02/2020 13:20;116100;116145;116100;116145
17/02/2020 13:20;116055;116100;116040;116100
17/02/2020 13:15;116010;116055;115940;116055
17/02/2020 13:13;115965;116010;115930;116010
17/02/2020 13:09;115920;115965;115830;115965
17/02/2020 13:06;115875;115920;115850;115920
17/02/2020 13:04;115830;115875;115745;115875
17/02/2020 13:03;115830;115875;115785;115785
17/02/2020 13:03;115875;115875;115830;115830
17/02/2020 13:02;115920;115980;115875;115875
17/02/2020 12:52;115920;115965;115890;115965
17/02/2020 12:42;115875;115920;115800;115920
17/02/2020 12:40;115875;115910;115830;115830
17/02/2020 12:38;115920;115930;115875;115875
17/02/2020 12:36;115965;115975;115920;115920
17/02/2020 12:36;116010;116025;115965;115965
17/02/2020 12:10;116055;116145;116010;116010
17/02/2020 12:04;116055;116100;116005;116100
17/02/2020 12:03;116010;116055;115975;116055
17/02/2020 12:02;115965;116010;115930;116010
17/02/2020 11:56;115920;115965;115845;115965
17/02/2020 11:56;115920;115920;115875;115875
17/02/2020 11:54;115965;116020;115920;115920
17/02/2020 11:54;115965;116010;115965;116010
17/02/2020 11:52;115920;115965;115895;115965
17/02/2020 11:49;115875;115920;115805;115920
17/02/2020 11:49;115875;115875;115830;115830
17/02/2020 11:44;115920;115995;115875;115875
17/02/2020 11:43;115920;115965;115840;115965
17/02/2020 11:38;115920;116000;115875;115875
17/02/2020 11:35;115920;115965;115875;115965
17/02/2020 11:34;115875;115920;115875;115920
17/02/2020 11:33;115830;115875;115810;115875
17/02/2020 11:32;115785;115830;115760;115830
17/02/2020 11:30;115740;115785;115710;115785
17/02/2020 11:30;115695;115740;115695;115740
17/02/2020 11:28;115650;115695;115635;115695
17/02/2020 11:20;115605;115650;115530;115650
17/02/2020 11:17;115560;115605;115510;115605
17/02/2020 11:16;115560;115610;115515;115515
17/02/2020 11:14;115560;115605;115530;115605
17/02/2020 11:11;115515;115560;115510;115560
17/02/2020 11:06;115470;115515;115415;115515
