Data;Abertura;Máxima;Mínima;Fechamento
13/02/2020 17:33;116200;116300;116055;116300
13/02/2020 17:05;116200;116355;116100;116100
13/02/2020 17:04;116300;116310;116200;116200
13/02/2020 17:00;116400;116530;116300;116300
13/02/2020 17:00;116400;116500;116390;116500
13/02/2020 16:40;116300;116400;116160;116400
13/02/2020 16:28;116200;116300;116070;116300
13/02/2020 16:21;116200;116250;116100;116100
13/02/2020 16:16;116300;116430;116200;116200
13/02/2020 16:01;116300;116400;116155;116400
13/02/2020 15:45;116300;116440;116200;116200
13/02/2020 15:45;116300;116400;116300;116400
13/02/2020 15:09;116200;116300;116020;116300
13/02/2020 15:06;116100;116200;115900;116200
13/02/2020 14:50;116100;116180;116000;116000
13/02/2020 14:48;116200;116315;116100;116100
13/02/2020 14:47;116200;116300;116200;116300
13/02/2020 14:30;116100;116200;115925;116200
13/02/2020 14:29;116100;116100;116000;116000
13/02/2020 14:22;116200;116330;116100;116100
13/02/2020 14:20;116300;116330;116200;116200
13/02/2020 13:48;116400;116560;116300;116300
13/02/2020 13:45;116500;116510;116400;116400
13/02/2020 13:37;116600;116705;116500;116500
13/02/2020 13:35;116600;116700;116510;116700
13/02/2020 13:34;116500;116600;116475;116600
13/02/2020 13:27;116400;116500;116345;116500
13/02/2020 13:16;116300;116400;116160;116400
13/02/2020 13:02;116300;116450;116200;116200
13/02/2020 12:58;116300;116400;116285;116400
13/02/2020 12:56;116200;116300;116095;116300
13/02/2020 12:46;116200;116345;116100;116100
13/02/2020 12:46;116200;116300;116190;116300
13/02/2020 12:46;116100;116200;116100;116200
13/02/2020 12:42;116000;116100;115950;116100
13/02/2020 12:40;115900;116000;115890;116000
13/02/2020 12:29;115800;115900;115615;115900
13/02/2020 12:25;115800;115810;115700;115700
13/02/2020 12:14;115900;116090;115800;115800
13/02/2020 12:08;115900;116000;115805;116000
13/02/2020 12:01;115800;115900;115650;115900
13/02/2020 11:58;115800;115870;115700;115700
13/02/2020 11:52;115900;115990;115800;115800
13/02/2020 11:51;116000;116025;115900;115900
13/02/2020 11:51;116100;116100;116000;116000
13/02/2020 11:46;116200;116355;116100;116100
13/02/2020 11:40;116200;116300;116055;116300
13/02/2020 11:35;116200;116380;116100;116100
13/02/2020 11:28;116200;116300;116045;116300
13/02/2020 11:25;116200;116270;116100;116100
13/02/2020 11:24;116300;116305;116200;116200
13/02/2020 11:05;116400;116595;116300;116300
13/02/2020 10:59;116500;116645;116400;116400
13/02/2020 10:55;116500;116600;116445;116600
13/02/2020 10:53;116400;116500;116380;116500
13/02/2020 10:53;116300;116400;116300;116400
13/02/2020 10:49;116200;116300;116165;116300
13/02/2020 10:47;116100;116200;116075;116200
13/02/2020 10:45;116000;116100;115995;116100
13/02/2020 10:40;115900;116000;115845;116000
13/02/2020 10:30;115800;115900;115635;115900
13/02/2020 10:29;115700;115800;115690;115800
13/02/2020 10:25;115600;115700;115440;115700
13/02/2020 10:24;115600;115605;115500;115500
13/02/2020 10:12;115700;115795;115600;115600
13/02/2020 10:05;115800;115920;115700;115700
13/02/2020 10:04;115900;115935;115800;115800
13/02/2020 10:03;116000;116140;115900;115900
13/02/2020 10:02;116000;116100;115945;116100
13/02/2020 10:01;115900;116000;115795;116000
13/02/2020 10:00;115900;115945;115800;115800
13/02/2020 09:49;116000;116090;115900;115900
13/02/2020 09:32;116100;116290;116000;116000
13/02/2020 09:10;116200;116360;116100;116100
13/02/2020 09:08;116200;116300;116165;116300
13/02/2020 09:07;116100;116200;116095;116200
13/02/2020 09:03;116000;116100;115825;116100
13/02/2020 09:03;116000;116020;115900;115900
13/02/2020 09:03;116100;116115;116000;116000
13/02/2020 09:03;116200;116200;116100;116100
13/02/2020 09:03;116300;116300;116200;116200
13/02/2020 09:03;116400;116400;116300;116300
13/02/2020 09:03;116500;116500;116400;116400
13/02/2020 09:03;116600;116600;116500;116500
13/02/2020 09:03;116700;116700;116600;116600
13/02/2020 09:03;116800;116800;116700;116700
13/02/2020 09:03;116900;116900;116800;116800
13/02/2020 09:03;117000;117000;116900;116900
13/02/2020 09:03;117100;117100;117000;117000
13/02/2020 09:03;117200;117200;117100;117100
12/02/2020 18:03;117300;117395;117200;117200
12/02/2020 17:57;117400;117450;117300;117300
12/02/2020 17:52;117500;117695;117400;117400
12/02/2020 17:51;117500;117600;117470;117600
12/02/2020 17:42;117400;117500;117275;117500
12/02/2020 17:39;117400;117515;117300;117300
12/02/2020 17:19;117400;117500;117215;117500
12/02/2020 17:11;117400;117535;117300;117300
12/02/2020 17:10;117500;117510;117400;117400
12/02/2020 17:09;117600;117615;117500;117500
12/02/2020 17:03;117700;117820;117600;117600
12/02/2020 17:00;117700;117800;117575;117800
12/02/2020 16:55;117700;117710;117600;117600
12/02/2020 16:44;117800;117960;117700;117700
12/02/2020 16:42;117900;117925;117800;117800
12/02/2020 16:42;118000;118000;117900;117900
12/02/2020 16:37;118100;118160;118000;118000
12/02/2020 16:17;118200;118330;118100;118100
12/02/2020 16:11;118300;118420;118200;118200
12/02/2020 16:08;118300;118400;118280;118400
12/02/2020 16:04;118200;118300;118175;118300
12/02/2020 15:57;118100;118200;117990;118200
12/02/2020 15:55;118000;118100;117990;118100
12/02/2020 15:53;117900;118000;117885;118000
12/02/2020 15:45;117800;117900;117760;117900
12/02/2020 15:40;117700;117800;117655;117800
12/02/2020 15:28;117600;117700;117470;117700
12/02/2020 15:05;117500;117600;117380;117600
12/02/2020 14:59;117400;117500;117300;117500
12/02/2020 14:59;117300;117400;117270;117400
12/02/2020 14:59;117200;117300;117195;117300
12/02/2020 14:58;117100;117200;117100;117200
12/02/2020 14:46;117000;117100;116910;117100
12/02/2020 14:45;116900;117000;116895;117000
12/02/2020 14:03;116800;116900;116625;116900
12/02/2020 14:00;116700;116800;116620;116800
12/02/2020 13:31;116600;116700;116415;116700
12/02/2020 13:15;116600;116690;116500;116500
12/02/2020 12:33;116700;116830;116600;116600
12/02/2020 12:25;116800;116950;116700;116700
12/02/2020 12:23;116800;116900;116770;116900
12/02/2020 12:10;116700;116800;116585;116800
12/02/2020 12:06;116600;116700;116465;116700
12/02/2020 12:04;116600;116635;116500;116500
12/02/2020 11:50;116700;116845;116600;116600
12/02/2020 11:47;116800;116910;116700;116700
12/02/2020 11:44;116800;116900;116660;116900
12/02/2020 11:34;116800;116930;116700;116700
12/02/2020 11:32;116800;116900;116755;116900
12/02/2020 11:30;116700;116800;116595;116800
12/02/2020 11:25;116700;116820;116600;116600
12/02/2020 10:57;116700;116800;116530;116800
12/02/2020 10:46;116700;116865;116600;116600
12/02/2020 10:37;116800;116950;116700;116700
12/02/2020 10:30;116800;116900;116660;116900
12/02/2020 10:26;116700;116800;116690;116800
12/02/2020 10:25;116600;116700;116590;116700
12/02/2020 10:22;116500;116600;116370;116600
12/02/2020 10:20;116500;116515;116400;116400
12/02/2020 10:19;116600;116635;116500;116500
12/02/2020 10:01;116700;116870;116600;116600
12/02/2020 09:58;116700;116800;116645;116800
12/02/2020 09:57;116600;116700;116600;116700
12/02/2020 09:33;116500;116600;116310;116600
12/02/2020 09:32;116500;116545;116400;116400
12/02/2020 09:30;116600;116630;116500;116500
12/02/2020 09:29;116700;116700;116600;116600
12/02/2020 09:20;116800;116900;116700;116700
12/02/2020 09:15;116900;117030;116800;116800
12/02/2020 09:10;117000;117120;116900;116900
12/02/2020 09:05;117000;117100;116840;117100
12/02/2020 09:04;117000;117150;116900;116900
12/02/2020 09:03;117000;117100;116915;117100
12/02/2020 09:01;116900;117000;116805;117000
12/02/2020 09:00;116800;116900;116740;116900
12/02/2020 09:00;116700;116800;116500;116800
12/02/2020 09:00;116700;116720;116600;116600
12/02/2020 09:00;116800;116810;116700;116700
12/02/2020 09:00;116900;117040;116800;116800
12/02/2020 09:00;116900;117000;116900;117000
12/02/2020 09:00;116800;116900;116800;116900
12/02/2020 09:00;116700;116800;116700;116800
12/02/2020 09:00;116600;116700;116600;116700
12/02/2020 09:00;116500;116600;116500;116600
12/02/2020 09:00;116400;116500;116400;116500
12/02/2020 09:00;116300;116400;116300;116400
11/02/2020 17:55;116200;116300;116010;116300
11/02/2020 17:49;116100;116200;116000;116200
11/02/2020 17:30;116000;116100;115830;116100
11/02/2020 17:26;115900;116000;115830;116000
11/02/2020 17:10;115800;115900;115650;115900
11/02/2020 17:04;115800;115865;115700;115700
11/02/2020 16:59;115900;115950;115800;115800
11/02/2020 16:39;116000;116170;115900;115900
11/02/2020 16:19;116100;116275;116000;116000
11/02/2020 16:05;116100;116200;115930;116200
11/02/2020 16:02;116100;116110;116000;116000
11/02/2020 15:54;116200;116240;116100;116100
11/02/2020 15:35;116300;116420;116200;116200
11/02/2020 15:35;116300;116400;116300;116400
11/02/2020 14:25;116200;116300;116035;116300
11/02/2020 14:16;116100;116200;115980;116200
11/02/2020 14:15;116000;116100;115960;116100
11/02/2020 13:46;115900;116000;115730;116000
11/02/2020 13:42;115800;115900;115695;115900
11/02/2020 13:40;115800;115820;115700;115700
11/02/2020 13:32;115900;115950;115800;115800
11/02/2020 13:13;116000;116140;115900;115900
11/02/2020 13:11;116000;116100;116000;116100
11/02/2020 12:53;115900;116000;115820;116000
11/02/2020 12:14;115800;115900;115600;115900
11/02/2020 12:05;115700;115800;115620;115800
11/02/2020 11:58;115600;115700;115495;115700
11/02/2020 11:56;115500;115600;115490;115600
11/02/2020 11:50;115400;115500;115300;115500
11/02/2020 11:45;115300;115400;115300;115400
11/02/2020 11:40;115200;115300;115085;115300
11/02/2020 11:36;115100;115200;114970;115200
11/02/2020 11:30;115100;115300;115000;115000
11/02/2020 11:28;115100;115200;115100;115200
11/02/2020 11:26;115000;115100;114990;115100
11/02/2020 11:01;114900;115000;114785;115000
11/02/2020 10:47;114800;114900;114665;114900
11/02/2020 10:46;114700;114800;114680;114800
11/02/2020 10:42;114600;114700;114510;114700
11/02/2020 10:35;114500;114600;114340;114600
11/02/2020 10:32;114500;114550;114400;114400
11/02/2020 10:31;114600;114715;114500;114500
11/02/2020 10:30;114600;114700;114465;114700
11/02/2020 10:27;114600;114715;114500;114500
11/02/2020 10:21;114700;114800;114600;114600
11/02/2020 10:21;114800;114800;114700;114700
11/02/2020 10:20;114900;115050;114800;114800
11/02/2020 10:17;114900;115000;114865;115000
11/02/2020 10:15;114800;114900;114725;114900
11/02/2020 10:11;114700;114800;114560;114800
11/02/2020 10:08;114700;114815;114600;114600
11/02/2020 10:08;114700;114800;114700;114800
11/02/2020 10:06;114600;114700;114450;114700
11/02/2020 09:59;114600;114695;114500;114500
11/02/2020 09:48;114700;114750;114600;114600
11/02/2020 09:29;114800;114930;114700;114700
11/02/2020 09:24;114800;114900;114795;114900
11/02/2020 09:15;114700;114800;114555;114800
11/02/2020 09:10;114600;114700;114450;114700
11/02/2020 09:03;114600;114735;114500;114500
11/02/2020 09:03;114600;114700;114600;114700
11/02/2020 09:03;114500;114600;114500;114600
11/02/2020 09:03;114400;114500;114400;114500
11/02/2020 09:03;114300;114400;114300;114400
11/02/2020 09:03;114200;114300;114200;114300
11/02/2020 09:03;114100;114200;114100;114200
11/02/2020 09:03;114000;114100;114000;114100
11/02/2020 09:03;113900;114000;113900;114000
11/02/2020 09:03;113800;113900;113800;113900
10/02/2020 18:01;113700;113800;113630;113800
10/02/2020 17:54;113600;113700;113545;113700
10/02/2020 17:48;113500;113600;113415;113600
10/02/2020 17:46;113400;113500;113400;113500
10/02/2020 17:43;113300;113400;113300;113400
10/02/2020 16:58;113200;113300;113060;113300
10/02/2020 16:00;113100;113200;112910;113200
10/02/2020 15:25;113100;113250;113000;113000
10/02/2020 15:23;113200;113205;113100;113100
10/02/2020 15:14;113300;113430;113200;113200
10/02/2020 14:24;113300;113400;113105;113400
10/02/2020 14:14;113300;113370;113200;113200
10/02/2020 14:06;113400;113505;113300;113300
10/02/2020 14:03;113500;113510;113400;113400
10/02/2020 14:03;113600;113600;113500;113500
10/02/2020 14:00;113700;113700;113600;113600
10/02/2020 13:35;113800;113925;113700;113700
10/02/2020 13:28;113800;113900;113800;113900
10/02/2020 13:19;113700;113800;113575;113800
10/02/2020 13:18;113700;113720;113600;113600
10/02/2020 12:39;113800;113985;113700;113700
10/02/2020 12:22;113800;113900;113735;113900
10/02/2020 12:00;113700;113800;113545;113800
10/02/2020 11:50;113600;113700;113445;113700
10/02/2020 11:50;113600;113640;113500;113500
10/02/2020 11:49;113700;113700;113600;113600
10/02/2020 11:49;113800;113830;113700;113700
10/02/2020 11:47;113900;113900;113800;113800
10/02/2020 11:33;114000;114190;113900;113900
10/02/2020 11:21;114100;114205;114000;114000
10/02/2020 11:16;114200;114220;114100;114100
10/02/2020 11:15;114300;114320;114200;114200
10/02/2020 11:12;114400;114455;114300;114300
10/02/2020 11:06;114500;114525;114400;114400
10/02/2020 11:05;114600;114600;114500;114500
10/02/2020 11:02;114700;114705;114600;114600
10/02/2020 10:45;114800;114960;114700;114700
10/02/2020 10:44;114800;114900;114800;114900
10/02/2020 10:41;114700;114800;114655;114800
10/02/2020 10:40;114600;114700;114600;114700
10/02/2020 10:39;114500;114600;114500;114600
10/02/2020 10:34;114400;114500;114325;114500
10/02/2020 10:16;114300;114400;114110;114400
10/02/2020 10:15;114200;114300;114200;114300
10/02/2020 10:14;114100;114200;114050;114200
10/02/2020 10:10;114000;114100;113805;114100
10/02/2020 10:00;114000;114140;113900;113900
10/02/2020 09:39;114000;114100;113840;114100
10/02/2020 09:36;114000;114020;113900;113900
10/02/2020 09:35;114100;114100;114000;114000
10/02/2020 09:22;114200;114330;114100;114100
10/02/2020 09:05;114200;114300;114000;114300
10/02/2020 09:01;114200;114380;114100;114100
10/02/2020 09:01;114200;114300;114030;114300
10/02/2020 09:01;114200;114310;114100;114100
10/02/2020 09:00;114200;114300;114005;114300
10/02/2020 09:00;114200;114200;114100;114100
07/02/2020 18:17;114300;114300;114200;114200
07/02/2020 18:09;114400;114400;114300;114300
07/02/2020 18:09;114500;114500;114400;114400
07/02/2020 18:09;114600;114600;114500;114500
07/02/2020 18:09;114700;114700;114600;114600
07/02/2020 18:09;114800;114955;114700;114700
07/02/2020 18:09;114800;114900;114800;114900
07/02/2020 18:09;114700;114800;114700;114800
07/02/2020 18:09;114600;114700;114600;114700
07/02/2020 18:08;114500;114600;114300;114600
07/02/2020 18:00;114500;114530;114400;114400
07/02/2020 17:58;114600;114600;114500;114500
07/02/2020 17:51;114700;114700;114600;114600
07/02/2020 17:29;114800;114980;114700;114700
07/02/2020 16:48;114800;114900;114615;114900
07/02/2020 16:12;114800;114945;114700;114700
07/02/2020 16:00;114900;114900;114800;114800
07/02/2020 15:53;115000;115155;114900;114900
07/02/2020 15:43;115000;115100;114870;115100
07/02/2020 15:42;115000;115000;114900;114900
07/02/2020 15:34;115100;115225;115000;115000
07/02/2020 15:34;115200;115200;115100;115100
07/02/2020 15:08;115300;115440;115200;115200
07/02/2020 14:51;115300;115400;115170;115400
07/02/2020 14:51;115300;115300;115200;115200
07/02/2020 14:49;115400;115400;115300;115300
07/02/2020 14:08;115500;115680;115400;115400
07/02/2020 13:55;115500;115600;115455;115600
07/02/2020 13:51;115400;115500;115400;115500
07/02/2020 13:45;115300;115400;115170;115400
07/02/2020 13:20;115300;115450;115200;115200
07/02/2020 13:14;115300;115400;115295;115400
07/02/2020 13:07;115200;115300;115190;115300
07/02/2020 13:00;115100;115200;114940;115200
07/02/2020 12:58;115100;115205;115000;115000
07/02/2020 12:46;115100;115200;115090;115200
07/02/2020 12:41;115000;115100;115000;115100
07/02/2020 12:37;114900;115000;114900;115000
07/02/2020 12:16;114800;114900;114615;114900
07/02/2020 12:09;114800;114895;114700;114700
07/02/2020 12:08;114900;114900;114800;114800
07/02/2020 12:00;115000;115025;114900;114900
07/02/2020 12:00;115100;115100;115000;115000
07/02/2020 11:50;115200;115285;115100;115100
07/02/2020 11:45;115300;115350;115200;115200
07/02/2020 11:45;115400;115400;115300;115300
07/02/2020 11:41;115500;115530;115400;115400
07/02/2020 11:40;115600;115600;115500;115500
07/02/2020 11:36;115700;115810;115600;115600
07/02/2020 11:36;115700;115800;115700;115800
07/02/2020 11:36;115600;115700;115600;115700
07/02/2020 11:34;115500;115600;115330;115600
07/02/2020 11:30;115500;115700;115400;115400
07/02/2020 11:17;115500;115600;115365;115600
07/02/2020 10:56;115500;115660;115400;115400
07/02/2020 10:48;115500;115600;115350;115600
07/02/2020 10:48;115500;115500;115400;115400
07/02/2020 10:36;115600;115725;115500;115500
07/02/2020 10:35;115700;115700;115600;115600
07/02/2020 10:30;115800;115985;115700;115700
07/02/2020 10:30;115800;115900;115800;115900
07/02/2020 10:30;115700;115800;115700;115800
07/02/2020 10:28;115600;115700;115490;115700
07/02/2020 10:19;115600;115760;115500;115500
07/02/2020 10:17;115600;115700;115600;115700
07/02/2020 10:16;115500;115600;115500;115600
07/02/2020 10:12;115400;115500;115400;115500
07/02/2020 09:47;115300;115400;115190;115400
07/02/2020 09:27;115200;115300;115095;115300
07/02/2020 09:19;115200;115210;115100;115100
07/02/2020 09:02;115300;115400;115200;115200
07/02/2020 09:02;115400;115400;115300;115300
07/02/2020 09:02;115500;115500;115400;115400
07/02/2020 09:02;115600;115600;115500;115500
07/02/2020 09:02;115700;115700;115600;115600
07/02/2020 09:02;115800;115800;115700;115700
06/02/2020 17:56;115900;116055;115800;115800
06/02/2020 17:43;115900;116000;115900;116000
06/02/2020 17:29;115800;115900;115650;115900
06/02/2020 17:18;115800;115915;115700;115700
06/02/2020 16:37;115800;115900;115600;115900
06/02/2020 16:34;115800;115800;115700;115700
06/02/2020 16:22;115900;115900;115800;115800
06/02/2020 16:05;116000;116100;115900;115900
06/02/2020 16:02;116100;116130;116000;116000
06/02/2020 15:48;116200;116325;116100;116100
06/02/2020 15:36;116300;116300;116200;116200
06/02/2020 15:35;116400;116400;116300;116300
06/02/2020 15:23;116500;116555;116400;116400
06/02/2020 15:23;116600;116600;116500;116500
06/02/2020 15:14;116700;116725;116600;116600
06/02/2020 15:10;116800;116800;116700;116700
06/02/2020 15:07;116900;116900;116800;116800
06/02/2020 13:55;117000;117200;116900;116900
06/02/2020 13:50;117100;117100;117000;117000
06/02/2020 13:37;117200;117315;117100;117100
06/02/2020 13:36;117200;117300;117200;117300
06/02/2020 13:30;117100;117200;117100;117200
06/02/2020 12:52;117000;117100;116850;117100
06/02/2020 12:43;117000;117165;116900;116900
06/02/2020 12:41;117100;117245;117000;117000
06/02/2020 12:30;117100;117200;116980;117200
06/02/2020 12:29;117100;117100;117000;117000
06/02/2020 12:29;117200;117200;117100;117100
06/02/2020 12:23;117300;117335;117200;117200
06/02/2020 12:20;117400;117400;117300;117300
06/02/2020 12:15;117500;117500;117400;117400
06/02/2020 12:07;117600;117700;117500;117500
06/02/2020 11:51;117700;117890;117600;117600
06/02/2020 11:41;117700;117800;117515;117800
06/02/2020 11:38;117700;117710;117600;117600
06/02/2020 11:35;117800;117820;117700;117700
06/02/2020 11:33;117900;117900;117800;117800
06/02/2020 11:32;118000;118000;117900;117900
06/02/2020 11:10;118100;118280;118000;118000
06/02/2020 11:09;118100;118200;118100;118200
06/02/2020 11:03;118000;118100;117995;118100
06/02/2020 10:27;117900;118000;117720;118000
06/02/2020 10:17;117800;117900;117615;117900
06/02/2020 10:15;117800;117800;117700;117700
06/02/2020 10:13;117900;117900;117800;117800
06/02/2020 09:36;118000;118160;117900;117900
06/02/2020 09:34;118000;118100;118000;118100
06/02/2020 09:28;117900;118000;117900;118000
06/02/2020 09:10;117800;117900;117685;117900
06/02/2020 09:01;117700;117800;117600;117800
06/02/2020 09:01;117600;117700;117600;117700
06/02/2020 09:01;117500;117600;117500;117600
06/02/2020 09:01;117400;117500;117400;117500
06/02/2020 09:01;117300;117400;117300;117400
06/02/2020 09:01;117200;117300;117200;117300
05/02/2020 16:49;117100;117200;116950;117200
05/02/2020 16:40;117100;117100;117000;117000
05/02/2020 16:15;117200;117305;117100;117100
05/02/2020 15:44;117300;117500;117200;117200
05/02/2020 15:20;117300;117400;117165;117400
05/02/2020 14:52;117300;117345;117200;117200
05/02/2020 14:50;117400;117400;117300;117300
05/02/2020 14:06;117500;117680;117400;117400
05/02/2020 13:51;117600;117600;117500;117500
05/02/2020 13:35;117700;117700;117600;117600
05/02/2020 12:36;117800;117855;117700;117700
05/02/2020 12:32;117900;117915;117800;117800
05/02/2020 12:16;118000;118115;117900;117900
05/02/2020 12:07;118100;118105;118000;118000
05/02/2020 11:37;118200;118300;118100;118100
05/02/2020 11:33;118300;118405;118200;118200
05/02/2020 11:00;118300;118400;118170;118400
05/02/2020 10:28;118300;118340;118200;118200
05/02/2020 10:15;118400;118540;118300;118300
05/02/2020 10:08;118400;118500;118375;118500
05/02/2020 10:08;118300;118400;118300;118400
05/02/2020 10:04;118200;118300;118170;118300
05/02/2020 10:02;118100;118200;118100;118200
05/02/2020 10:00;118000;118100;118000;118100
05/02/2020 09:47;117900;118000;117885;118000
05/02/2020 09:47;117800;117900;117800;117900
05/02/2020 09:38;117700;117800;117700;117800
05/02/2020 09:36;117600;117700;117600;117700
05/02/2020 09:00;117500;117600;117445;117600
05/02/2020 09:00;117400;117500;117400;117500
05/02/2020 09:00;117300;117400;117300;117400
05/02/2020 09:00;117200;117300;117200;117300
05/02/2020 09:00;117100;117200;117100;117200
05/02/2020 09:00;117000;117100;117000;117100
05/02/2020 09:00;116900;117000;116900;117000
05/02/2020 09:00;116800;116900;116800;116900
05/02/2020 09:00;116700;116800;116700;116800
05/02/2020 09:00;116600;116700;116600;116700
04/02/2020 17:00;116500;116600;116305;116600
04/02/2020 16:21;116500;116560;116400;116400
04/02/2020 15:42;116600;116700;116500;116500
04/02/2020 15:37;116700;116700;116600;116600
04/02/2020 14:40;116800;116975;116700;116700
04/02/2020 14:22;116900;116935;116800;116800
04/02/2020 14:03;117000;117090;116900;116900
04/02/2020 13:52;117100;117115;117000;117000
04/02/2020 13:42;117200;117350;117100;117100
04/02/2020 13:42;117200;117300;117200;117300
04/02/2020 13:39;117100;117200;117100;117200
04/02/2020 13:38;117000;117100;116990;117100
04/02/2020 13:27;116900;117000;116840;117000
04/02/2020 13:10;116800;116900;116680;116900
04/02/2020 13:08;116800;116800;116700;116700
04/02/2020 12:44;116900;116955;116800;116800
04/02/2020 12:13;117000;117150;116900;116900
04/02/2020 12:00;117100;117175;117000;117000
04/02/2020 11:46;117200;117355;117100;117100
04/02/2020 11:37;117200;117300;117165;117300
04/02/2020 11:21;117100;117200;116900;117200
04/02/2020 11:14;117100;117100;117000;117000
04/02/2020 11:05;117200;117250;117100;117100
04/02/2020 11:01;117300;117330;117200;117200
04/02/2020 11:00;117400;117540;117300;117300
04/02/2020 11:00;117400;117500;117400;117500
04/02/2020 10:10;117300;117400;117150;117400
04/02/2020 10:10;117300;117300;117200;117200
04/02/2020 10:00;117400;117540;117300;117300
04/02/2020 09:41;117400;117500;117340;117500
04/02/2020 09:29;117300;117400;117255;117400
04/02/2020 09:20;117200;117300;117100;117300
04/02/2020 09:19;117100;117200;117100;117200
04/02/2020 09:02;117000;117100;116900;117100
04/02/2020 09:02;116900;117000;116900;117000
04/02/2020 09:02;116800;116900;116800;116900
04/02/2020 09:02;116700;116800;116700;116800
04/02/2020 09:02;116600;116700;116600;116700
04/02/2020 09:02;116500;116600;116500;116600
04/02/2020 09:02;116400;116500;116400;116500
04/02/2020 09:02;116300;116400;116300;116400
04/02/2020 09:02;116200;116300;116200;116300
04/02/2020 09:02;116100;116200;116100;116200
04/02/2020 09:02;116000;116100;116000;116100
04/02/2020 09:02;115900;116000;115900;116000
04/02/2020 09:02;115800;115900;115800;115900
03/02/2020 18:04;115700;115800;115545;115800
03/02/2020 17:58;115700;115715;115600;115600
03/02/2020 17:56;115800;115800;115700;115700
03/02/2020 16:32;115900;116050;115800;115800
03/02/2020 16:07;115900;116000;115720;116000
03/02/2020 15:42;115900;115920;115800;115800
03/02/2020 15:15;116000;116065;115900;115900
03/02/2020 14:50;116100;116225;116000;116000
03/02/2020 14:46;116100;116200;116100;116200
03/02/2020 14:46;116000;116100;116000;116100
03/02/2020 14:20;115900;116000;115800;116000
03/02/2020 13:42;115800;115900;115620;115900
03/02/2020 13:42;115800;115800;115700;115700
03/02/2020 12:49;115900;116015;115800;115800
03/02/2020 12:27;116000;116120;115900;115900
03/02/2020 12:00;116000;116100;115835;116100
03/02/2020 12:00;115900;116000;115900;116000
03/02/2020 12:00;115800;115900;115800;115900
03/02/2020 11:55;115700;115800;115700;115800
03/02/2020 11:51;115600;115700;115575;115700
03/02/2020 11:47;115500;115600;115500;115600
03/02/2020 11:40;115400;115500;115400;115500
03/02/2020 11:40;115300;115400;115300;115400
03/02/2020 11:30;115200;115300;115070;115300
03/02/2020 11:30;115100;115200;115100;115200
03/02/2020 11:09;115000;115100;114930;115100
03/02/2020 11:09;114900;115000;114900;115000
03/02/2020 11:03;114800;114900;114800;114900
03/02/2020 11:00;114700;114800;114700;114800
03/02/2020 10:44;114600;114700;114520;114700
03/02/2020 10:34;114500;114600;114355;114600
03/02/2020 10:33;114500;114500;114400;114400
03/02/2020 10:31;114600;114600;114500;114500
03/02/2020 10:25;114700;114700;114600;114600
03/02/2020 10:15;114800;114995;114700;114700
03/02/2020 10:12;114900;114960;114800;114800
